tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Anse Aux Pins,SYC,3324,22.75,{0: 3324},3324,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Anse Boileau,SYC.2_1,3266,257.91,{0: 3266},3266,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Anse Etoile,SYC,4620,6.21,{0: 4620},4620,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Anse Royale,SYC.4_1,4448,65.84,{0: 4448},4448,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Aride,SYC,1,1.48,{0: 1},1,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Au Cap,SYC.5_1,5110,14.3,{0: 5110},5110,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Baie Lazare,SYC.6_1,4212,1678.59,{0: 4212},4212,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Beau Vallon,SYC.8_1,2477,2.19,{0: 2477},2477,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Bel Air,SYC.9_1,1414,844.51,"{0: 405, 1: 1009}",405,1009,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Belombre,SYC.10_1,2865,121.17,{0: 2865},2865,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Cascade,SYC.11_1,3932,2.06,{0: 3932},3932,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Cerf Island,SYC,747,0.76,{0: 747},747,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Conception,SYC,74,8.09,{0: 74},74,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Cousin,SYC,96,1.23,{0: 96},96,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Curieuse,SYC,779,3.18,{0: 779},779,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Felicite,SYC,7,5.74,{0: 7},7,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Fregate,SYC,5,15.81,{0: 5},5,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Glacis,SYC.13_1,2938,22.89,{0: 2938},2938,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Grand Anse Mahe,SYC,4039,1202.61,{0: 4039},4039,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Grande Soeur,SYC,2,2.26,{0: 2},2,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,La Digue,SYC,3637,175.37,{0: 3637},3637,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Les Mamelles,SYC.17_1,3044,3.06,{0: 3044},3044,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Long Island,SYC,70,3.25,{0: 70},70,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Marianne,SYC,2,3.94,{0: 2},2,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Mont Fleuri,SYC.19_1,1545,34.64,{0: 1545},1545,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,North Island,SYC,4,17.0,{0: 4},4,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Petite Soeur,SYC,1,0.4,{0: 1},1,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Plaisance,SYC.21_1,3832,47.98,{0: 3832},3832,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Pointe Larue,SYC,2119,28.08,{0: 2119},2119,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Port Glaud,SYC.23_1,3539,3545.59,{0: 3539},3539,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Praslin,SYC,9666,756.74,{0: 9666},9666,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Roche Caiman,SYC,733,0.04,{0: 733},733,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Silhouette,SYC,35,37.85,{0: 35},35,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,St Louis,SYC,1219,0.32,{0: 1219},1219,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Ste Anne,SYC,543,0.89,{0: 543},543,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Takamaka,SYC.26_1,3463,1478.37,"{0: 3199, 1: 264}",3199,264,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,Therese,SYC,95,21.11,{0: 95},95,0,0,0,0,0
